Product_ID,Product_Name,Product_Category,Price,Image_URL,Details,Ingredients,Nutrition_Code,Zip_Code,Store,Category
78967059,Wegmans Organic Food You Feel Good About Cleaned and Cut Broccoli Florets, Packaged Vegetables & Fruits,$3.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1f73dc2e-a111-4f0d-9e08-80059b44cd72.jpeg","USDA Organic. Washed and Ready to Use.While many factors affect heat disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like this, part of your plan for heart healthful eating.  Certified Organic by CCOF. Produce of USA. Great Taste with Nothing Artificial. The green Organic leaf on the label is our promise that this delicious Food You Feel Good About item has been produced in compliance wit USDA Organic standards and that it contains no artificial colors, flavors or preservatives. We only offer products we love -and we hope you'll love them too. If not, we'll give you your money back. The Wegmans FamilyQuestions or comments about this product? 1-800-Wegmans (934-6267) Ext 5920 9am-4pm EST weekdays. Visit us at wegmans.com.",Organic Broccoli Florets.,"{'Calories': ' 30', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 25mg', 'Total Carbohydrate': ' 4g', 'Protein': ' 3g'}",02452,Wegmans,Produce
78988121,Wegmans Food You Feel Good About Special Blends Sweet Kale Chopped Salad Kit, Packaged Vegetables & Fruits,$4.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_37c717a8-b762-42b3-b366-9caea3f7b377.jpeg","Includes Broccoli, Green Cabbage, Kale, Brussels Sprouts, Radicchio, Sunflower Kernels and Orange Flavored Cranberries with Wegmans Organic Coleslaw Dressing. Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors or preservatives.",NA,NA,02452,Wegmans,Produce
78974625,Wegmans Organic Food You Feel Good About Triple Washed Spring Mix, Packaged Vegetables & Fruits,$2.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_dbd177f1-5ed5-4e5c-9409-54c30fdba628.jpeg","Washed and Ready to Eat.Heart healthy. While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like this part of your plan for heart healthful eating. USDA organic.","Organic Tango, Organic Lolla Rosa, Organic Red Romaine, Organic Green Romaine, Organic Red Oak, Organic Green Oak, Organic Red Chard, Organic Green Chard, Organic Spinach, Organic Mizuna, Organic Radicchio, Organic Frisee, Organic Beet Greens, Organic Arugula, Organic Tatsoi, Organic Red Leaf, Organic Red Mustard, Organic Kale, Organic Collards.","{'Calories': ' 35', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 160mg', 'Total Carbohydrate': ' 4g', 'Protein': ' 3g'}",02452,Wegmans,Produce
78962286,Wegmans Food You Feel Good About Fresh Triple Washed Butter Lettuce, Packaged Vegetables & Fruits,$2.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b7488b84-84b9-4a2b-8dbe-92b4d6a4cb9e.jpeg","Washed and Ready to Eat.FYFGA:  Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors or preservatives. Heart Healthy:  While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease.  Make foods like this part of your plan for heart healthful eating.",Lettuce.,"{'Calories': ' 20', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 10mg', 'Total Carbohydrate': ' 4g', 'Protein': ' 2g'}",02452,Wegmans,Produce
78972461,Bag Mixed Pepper, Packaged Vegetables & Fruits,$6.39 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a4d14a0b-b572-47f0-9082-910ec76776f5.jpeg","Product of Mexico.  Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors, or preservatives.",NA,NA,02452,Wegmans,Produce
78976363,"Wegmans Organic Food You Feel Good About Super Greens (Kale, Spinach, & Chard)", Packaged Vegetables & Fruits,$2.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_855b3fac-40ff-41b9-a4a8-6f0f5f6939d4.jpeg","Heart Healthy: While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like this, part of your plan for heart healthful eating. USDA Organic. Certified Organic by QAI. A great source of vitamins A, C, & K. Triple washed. Chosen with care - Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors or preservatives. When you see ""organic"" above the banner you'll know it has also been produced in compliance with USDA organic standards. We only offer products we love - and we hope you'll love them too. If not, we'll give you your money back - The Wegmans Family.","Organic Kale, Organic Spinach, Organic Green Chard, Organic Red Chard.","{'Calories': ' 50', 'Total Fat': ' 1g', 'Cholesterol': ' 0mg', 'Sodium': ' 130mg', 'Total Carbohydrate': ' 9g', 'Protein': ' 5g'}",02452,Wegmans,Produce
78961443,Wegmans Food You Feel Good About Cleaned and Cut Triple Washed Sugar Snap Peas, Packaged Vegetables & Fruits,$2.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_988d140a-859d-45fb-9520-1dc03f7f8055.jpeg","Washed and Ready To Eat.  Microwave in the Bag.  While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like this part of your plan for heart healthful eating. Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors or preservatives.",Sugar Snap Peas.,"{'Calories': ' 40', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 10mg', 'Total Carbohydrate': ' 7g', 'Protein': ' 2g'}",02452,Wegmans,Produce
79255797,Cal Organic Farms Organic Rainbow Baby Carrots, Packaged Vegetables & Fruits,$1.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a58a3fc6-6192-4a08-b247-98870422b23a.jpeg","Cut & peeled. Healthy by choice. Since 1984. Certified organic. Washed & ready to eat. USDA organic. Grown/packed/distributed by Cal-Organic Farms. Certified organic by California Certified Organic Farmers (CCOF). For more information and recipe ideas, visit our website at www.calorganicfarms.com or call 1-800-301-3101. CCOF - California Certified Organic Farmers. A family of growing companies. Produce of USA.",Organic Carrots,NA,02452,Wegmans,Produce
78988273,Wegmans Food You Feel Good About Special Blends Tangy Lemon Kale Chopped Salad Kit, Packaged Vegetables & Fruits,$4.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e911ebdb-c7d4-4ac3-a006-ec0cb4084d35.jpeg","Includes Brussels Sprouts, Kale, Radicchio, Seasoned Focaccia Croutons, and Italian Cheese Blend with Wegmans Organic Lemon Vinaigrette Dressing. Chosen with Care! Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors or preservatives. We only offer products we love - and we hope you'll love them, too. If not, we'll give you your money back - The Wegmans Family.","Organic Lemon Vinaigrette Dressing (water, Organic Soybean Oil, Organic White Vinegar, Organic Cane Sugar, Organic Extra Virgin Olive Oil, Organic Lemon Juice Concentrate, Salt, Organic Dried Lemon Peel, Organic Black Pepper, Organic Garlic, Organic Lemon Flavor, Organic Dried Parsley, Organic Dried Oregano, Organic Roasted Garlic Flavor, Xanthan Gum), Brussels Sprouts, Kale, Radicchio, Croutons (enriched Wheat Flour [wheat Flour, Malted Barley Flour, Niacin, Ferrous Sulfate, Thiamin Mononitrate, Riboflavin, Folic Acid], Canola Oil, Seasoning [natural Parmesan And Romano Cheese Flavors, Dehydrated Garlic, Salt, Dehydrated Tomato, Spices, Sugar, Vinegar Powder {maltodextrin, Distilled Vinegar}, Parsley], Salt, Water, Yeast, Natural Flavor [milk], Ascorbic Acid [vitamin C]), Italian Cheese Blend (parmesan Type Cheese [pasteurized Milk, Cheese Culture, Salt, Enzymes], Potato Starch And Powdered Cellulose [to Prevent Caking]).","{'Calories': ' 180', 'Total Fat': ' 12g', 'Cholesterol': ' 5mg', 'Sodium': ' 430mg', 'Total Carbohydrate': ' 14g', 'Protein': ' 4g'}",02452,Wegmans,Produce
91013452,Organic Red Seedless Grapes Package, Packaged Vegetables & Fruits,$8.09 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_dc621828-ead3-45d9-9d1b-18dbbdfde7c0.jpeg",USDA Organic.,Organic Red Seedless Grapes.,NA,02452,Wegmans,Produce
79023424,Wegmans Organic Food You Feel Good About Triple Washed Spring Mix with Herbs, Packaged Vegetables & Fruits,$2.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_10b6419b-3bfd-4339-8691-394659d03f89.jpeg","Washed and Ready to Eat. Gluten Free. Lactose Free. Vegan. Heart healthy. While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like this part of your plan for heart healthful eating. USDA Organic. Certified Organic by Pro-Cert. Product of USA.","Tango, Lolla Rosa, Red and Green Romaine, Red and Green Oak, Red and Green Chard, Spinach, Mizuna, Radicchio, Frisee, Beet Greens, Arugula, Tatsoi, Red Mustard, Dill, Parsley. The Ingredients in Each Package Vary.","{'Calories': ' 10', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 70mg', 'Total Carbohydrate': ' 3g', 'Protein': ' 2g'}",02452,Wegmans,Produce
111529390,Wegmans Organic Petite Carrots, Packaged Vegetables & Fruits,$2.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5fab068b-ce8e-4883-84f0-79cd3c4635c7.jpeg","Heart Healthy - While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make food like this part of your plan for heart healthful eating. USDA Organic. Certified Organic by CCOF. Kosher. Chosen with care - The green Organic leaf on the label is our promise that this delicious Food You Feel Good About item has been produced in compliance with USDA organic standards and that it contains no artificial colors, flavors or preservatives. We only offer products we love - and we hope you'll love them too. If not, we'll give you your money back - The Wegmans Family. Product of USA.",NA,NA,02452,Wegmans,Produce
78964821,Taylor Farms Asian Chopped Kit with Asian Style Sesame Dressing, Packaged Vegetables & Fruits,$4.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_746a478e-66be-4017-aaa2-4e8c842d7961.jpeg","Includes Savory Cabbage, Green Cabbage, Carrots, Celery, Almonds, Wonton Noodles, Green Onion & Fresh Cilantro with Wegmans Ginger Sesame Vinaigrette. Chosen with Care! Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors or preservatives. We only offer products we love - and we hope you'll love them, too. If not, we'll give you your money back. The Wegmans Family","Savoy Cabbage, Asian Style Sesame Dressing (Expeller Pressed Soybean Oil, Water, Sugar, Soy Sauce [Water, Soybeans, Wheat, Salt], Distilled Vinegar, Sesame Seed Oil, Salt, Pineapple Juice Concentrate, Sesame Seeds, Xanthan Gum, Spice, Carrageenan, Oleoresin Rosemary), Green Cabbage, Romaine Lettuce, Carrot, Celery, Wonton Strips (Wheat Flour, Non-Gmo Canola Oil, Water, Salt), Almonds, Green Onion, Cilantro.","{'Calories': ' 100', 'Total Fat': ' 11g', 'Cholesterol': ' 0mg', 'Sodium': ' 360mg', 'Total Carbohydrate': ' 14g', 'Protein': ' 3g'}",02452,Wegmans,Produce
123582526,Organic Green Seedless Grapes Package, Packaged Vegetables & Fruits,$8.09 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7c0de0d7-8ff6-4f4d-84cf-cc94454aeee3.jpeg",USDA Organic.,Organic Green Seedless Grapes.,NA,02452,Wegmans,Produce
78991664,Wegmans 3pk Mixed Pepper, Packaged Vegetables & Fruits,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b04f3254-640b-4607-9013-d93bc7cb5e74.jpeg",NA,Peppers.,NA,02452,Wegmans,Produce
78974359,"Wegmans Food You Feel Good About Seedless Cucumbers, FAMILY PACK", Packaged Vegetables & Fruits,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_331a8022-6fea-4fc6-93ec-3d5f41ad43bd.jpeg","Product of Canada.    Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors, or preservatives.",Seedless Cucumbers.,NA,02452,Wegmans,Produce
79298150,Gourmet Garden™ Lightly Dried Parsley, Fresh Herbs,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9adad43d-ac64-4e75-8d81-bbb9f9fb2274.jpeg","Gourmet Garden Lightly Dried Parsley is simply fresh parsley that has been conveniently washed and chopped for you, and packed into a handy click and stack bowl. Our parsley is picked when the essential oils are at their peak to maximize the fresh flavor, color and aroma. Parsley is best added at the end of your cooking and is ideal in Mediterranean dishes: pasta, dressings, soups and chicken.","Organic Parsley, Organic Canola Oil, Sea Salt, Ascorbic Acid To Protect Color.","{'Calories': ' 0', 'Total Fat': ' 0g', 'Sodium': ' 10mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}",02452,Wegmans,Produce
79297975,Gourmet Garden™ Lightly Dried Cilantro, Fresh Herbs,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6d531669-4ca2-4113-ac70-3fec11826ff2.jpeg","Gourmet Garden Lightly Dried Cilantro is simply fresh cilantro that has been conveniently washed and chopped for you, and packed into a handy click and stack bowl. Our Cilantro is picked when the essential oils are at their peak to maximize the fresh flavor, color and aroma. Cilantro is best added at the end of your cooking and is ideal in Mexican dishes: salad, tacos, rice & salsas.","Organic Cilantro, Organic Canola Oil, Sea Salt, Ascorbic Acid To Protect Color.","{'Calories': ' 0', 'Total Fat': ' 0g', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}",02452,Wegmans,Produce
79116282,Gourmet Garden™ Ginger Stir-in Paste, Fresh Herbs,$5.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8a6c79a2-cab5-4ce2-aa69-cf40391434a5.jpeg","Gourmet Garden Ginger Stir-in Paste is simply fresh Ginger that has been conveniently washed and chopped for you, and packed into an easy squeezable tube. Our ginger is picked when the essential oils are at their peak to maximize the fresh flavor, color and aroma. Ginger can be used as a base for sweet or savory dishes, and should generally be added at the beginning of cooking. It's ideal in Asian dishes, sauces, soups, cookies & tea!","Fresh Ginger, Dextrose, Glycerin, Fructose, Sea Salt, Sodium Ascorbate (to Protect Flavor), Citric Acid, Xanthan Gum.","{'Calories': ' 5', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 35mg', 'Total Carbohydrate': ' 1g', 'Protein': ' 0g'}",02452,Wegmans,Produce
664548480,Gourmet Garden™ Lightly Dried Basil, Fresh Herbs,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_af419d8b-46e6-4f54-8d9e-8ad414b13204.jpeg","Gourmet Garden Lightly Dried Basil is simply fresh basil that has been conveniently washed and chopped for you, and packed into a handy click and stack bowl. Our Basil is picked when the essential oils are at their peak to maximize the fresh flavor, color and aroma. Basil is best added at the end of your cooking and pairs perfectly with beef, bell peppers, chicken, eggs, salads, onion, pasta, tomatoes & zucchini. Keep refrigerated.","Basil, Canola Oil, Sea Salt, Ascorbic Acid To Protect Color.","{'Calories': ' 0', 'Total Fat': ' 0g', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}",02452,Wegmans,Produce
78987708,Garlic, Fresh Herbs,$0.78 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d071223f-08cc-4e2b-9375-25cfad8e5a27.jpeg",NA,NA,NA,02452,Wegmans,Produce
87035389,Cilantro, Fresh Herbs,$1.19 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_17c8f6ca-3ebc-4189-955a-08acb780b07b.jpeg","Distinctive, pungent flavor",NA,NA,02452,Wegmans,Produce
79021021,Ginger Root, Fresh Herbs,$1.50 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d9d04588-b017-4e99-89f1-575335c0b395.jpeg","Pungent, spicy aroma; slightly sweet flavor",NA,NA,02452,Wegmans,Produce
111526840,Wegmans Food You Feel Good About Mint, Fresh Herbs,$1.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7dc77dc4-1247-485b-8a50-c6f674b3ee14.jpeg","Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors, or preservatives.",NA,NA,02452,Wegmans,Produce
78958237,Mint, Fresh Herbs,$2.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_882b1da8-dfbd-48a6-a093-0bab1ab31918.jpeg",Sweet and fragrant,NA,NA,02452,Wegmans,Produce
78958445,Wegmans Food You Feel Good About Rosemary, Fresh Herbs,$1.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_edfc6946-cca5-48ef-9a68-182580662331.jpeg","Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors, or preservatives.",NA,NA,02452,Wegmans,Produce
78958359,Organic Cilantro, Fresh Herbs,$1.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d66dcc87-ecb8-46ad-a5ba-392f2675c3e2.jpeg",Organically grown with pride and integrity. Healthy by choice. Organically grown in accordance with the California Foods Act of 1990.,NA,NA,02452,Wegmans,Produce
111527110,Wegmans Food You Feel Good About Cilantro, Fresh Herbs,$1.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b855bebe-eb6c-4ef0-bdcd-3be04a98a07a.jpeg","Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors, or preservatives.",NA,NA,02452,Wegmans,Produce
79064933,North Shore Living Herbs Rosemary, Fresh Herbs,$2.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c9fd6cf7-5243-4db0-bf23-dc360399f779.jpeg","Fragrant, with a mild, spicy flavor.",NA,NA,02452,Wegmans,Produce
107313984,Dill, Fresh Herbs,$2.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_33a106a6-5a2b-40d3-8961-3a59708f5183.jpeg","Dill - delicate feathery leaves are used often with fish, especially salmon, and in potato and cucumber salads. Storage: Herbs that are packaged in tubs should be kept that way in the refrigerator crisper up to one week.  If buying bunches, wrap stems in damp paper towel and refrigerate in an unsealed plastic bag, or place a bouquet of herbs, stem end down, in a tall glass and fill with water until the ends are covered one inch.  Cover the top of the bouquet with a plastic bag, securing it to the glass with a rubber band.Change water every two days.",NA,NA,02452,Wegmans,Produce
79064089,Chives, Fresh Herbs,$2.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_dbe3898f-a9c5-46ab-baf8-1e312c6a8bd8.jpeg",Mild onion flavor.,NA,NA,02452,Wegmans,Produce
79018706,Curly Parsley, Fresh Herbs,$1.99 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_831a9a6e-d94d-410d-a71e-67fd05cc2c0e.jpeg",Organically grown with pride and integrity. Healthy by choice. Organically grown in accordance with the California Foods Act of 1990.,NA,NA,02452,Wegmans,Produce
78958658,Wegmans Basil, Fresh Herbs,$4.09 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0c36e939-69e4-4c42-9cac-bb7fb7de7288.jpeg","Hydroponically Grown. Our Food You Feel Good About yellow banner is your shortcut to great-tasting, natural foods with no artificial colors, flavors preservatives.",NA,NA,02452,Wegmans,Produce
78958409,Italian Parsley, Fresh Herbs,$1.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a06a5752-2545-47d3-9859-a4f7629c939e.jpeg","Flat leaf parsley, also called Italian parsley, is sweeter and milder than curly leaf, the better choice for cooking.  Curly is also commonly used as a garnish.  Storage:  Herbs that are packaged in tubs should be kept that way in the refrigerator crisper up to one week.  If buying bunches, wrap stems in damp paper towel and refrigerate in an unsealed plastic bag, or place a bouquet of herbs, stem end down, in a tall glass and fill with water until the ends are covered one inch.  Cover the top of the bouquet with a plastic bag, securing it to the glass with a rubber band.  Change water every two days.","Unbleached Enriched Flour (wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Sour Culture, Extra Virgin Olive Oil, Salt, Yeast, Wheat Germ, White Degerminated Corn Meal.","{'Calories': ' 160', 'Total Fat': ' 2g', 'Cholesterol': ' 0mg', 'Sodium': ' 400mg', 'Total Carbohydrate': ' 30g', 'Protein': ' 5g'}",02452,Wegmans,Produce
83277719,Gourmet Garden™ Garlic Stir-in Paste, Fresh Herbs,$5.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_44c3c317-3844-41d4-b54d-6dd1cc6d9236.jpeg","Gourmet Garden Garlic Stir-in Paste is simply fresh Garlic that has been conveniently washed and chopped for you, and packed into an easy squeezable tube. Our Garlic is picked when the essential oils are at their peak to maximize the fresh flavor, color and aroma. Garlic can be added at the beginning or end of cooking. Add early on for a sweet base, or at the end of your cooking for a more pungent flavor. Ideal in every cuisine, Garlic especially loves pastas, stir frys, marinades and bread!","Garlic, Non-gm Canola Oil, Whey (milk), Sodium Lactate, Sea Salt, Dextrose, Glycerin, Citric Acid, Calcium Chloride, Xanthan Gum.","{'Calories': ' 10', 'Total Fat': ' 0g', 'Sodium': ' 120mg', 'Total Carbohydrate': ' 1g', 'Protein': ' 0g'}",02452,Wegmans,Produce
79213057,Wholly Guacamole Classic Minis Guacamole, Dips,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9cb9671d-f9e7-4bf6-bc6f-7ca9542d9ad9.jpeg","All natural. America's No. 1. Peel it. Dip it. Squeeze it. Love it! How do I use thee? Let me count the ways! No. 42. Spread on a turkey sandwich. No. 36. Dip veggies or pretzels. No. 21. Dress up a salad. No. 17. Swap for mayo on chicken salad. Gluten free. For great ideas & recipes, join us at: eatwholly.com/recipes. Twitter; Instagram: (at)eatWholly. Facebook; Pinterest: Wholly Guacamole. We welcome your comments: eatwholly.com/contact-us. Sustainable Forestry Initiative: Certified sourcing. www.sfiprogam.org. Please recycle. Eat some. Freeze some. No preservatives. Hand-scooped. Kosher. Homemade taste. Great for on-the-go! Your taste buds will thank you for it! Product of Mexico.","Hass Avocado, Vinegar, Jalapeno Pepper, Dehydrated Onion, Salt, Granulated Garlic.","{'Calories': ' 100', 'Total Fat': ' 9g', 'Cholesterol': ' 0mg', 'Sodium': ' 200mg', 'Total Carbohydrate': ' 5g', 'Protein': ' 1g'}",02452,Wegmans,Produce
79230653,Wholly Guacamole Spicy Guacamole Minis, Dips,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_75368515-ba25-457e-b988-7f41bdfa9109.jpeg","All natural. America's No. 1. 100 calorie cups. Peel it. Dip it. Squeeze it. Love it! 4 minis. How do I use thee? Let me count the ways! Number 42. Spread on a turkey sandwich. Number 36. Dip veggies or pretzels. Number 21. Dress up a salad. Number 17. Swap for mayo in chicken salad. Gluten free. For great ideas & recipes, join us at: Eatwholly.com/recipes. Twitter: At wholley. Instagram. Facebook: Wholly Guacamole. Pinterest. We welcome your comments: Eatwholly.com/contact-us. Sustainable Forestry Initiative: Certified sourcing. www.sfiprogram.org. Please recycle. Eat some! Freeze some! All natural. No preservatives. Hand-scooped. Gluten free. Kosher. Homemade taste. Great for on-the-go! Your taste buds will thank you for it! Product of Mexico.","Hass Avocado, Vinegar, Jalapeno Pepper, Dehydrated Onion, Salt, Jalapeno Powder, Dehydrated Red Bell Pepper, Granulated Garlic.","{'Calories': ' 100', 'Total Fat': ' 9g', 'Cholesterol': ' 0mg', 'Sodium': ' 200mg', 'Total Carbohydrate': ' 5g', 'Protein': ' 1g'}",02452,Wegmans,Produce
87614559,Wholly Guacamole Organic Classic Guacamole Minis, Dips,$5.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4b583c96-5719-40eb-83ca-0a3af41d0d4d.jpeg","Organic classic guacamole. USDA organic. Peel it. Dip it. Squeeze it. Love it! New! Certified organic by Oregon Tilth. Gluten free. For great ideas & recipes, join us at: eatwholly.com/recipes. Twitter: (at)eatWholly. Instagram. Facebook: Wholly Guacamole. Pinterest. We Welcome Your Comments: eatwholly.com/contact-us. Sustainable Forestry Initiative: Certified sourcing. www.sfiprogram.org. Please recycle. Eat some. Freeze some. No preservatives. Hand-scooped. Gluten free. Kosher. Great for on-the-go! Your taste buds will thank you for it! Product of Mexico.","Organic Hass Avocados, Contains 2% Or Less Of Water, Organic Dehydrated Onion, Organic Distilled Vinegar, Salt, Organic Granulated Garlic.","{'Calories': ' 120', 'Total Fat': ' 10g', 'Cholesterol': ' 0mg', 'Sodium': ' 200mg', 'Total Carbohydrate': ' 6g', 'Protein': ' 1g'}",02452,Wegmans,Produce
